player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Kevin Sánchez,568601.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin,Sánchez,2005-02-20,21.53,180.0,33.0,Forward,Winger,22b37uyn4h3nmhrsng34wfb4k,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,1.0,8.345,0.0,3.255,0.0,0.0,0.0,0.0,8.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,568601.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin,Sánchez,2005-02-20,21.53,180.0,33.0,Forward,Winger,22b37uyn4h3nmhrsng34wfb4k,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,568601.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin,Sánchez,2005-02-20,21.53,180.0,33.0,Forward,Winger,22b37uyn4h3nmhrsng34wfb4k,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,568601,22b37uyn4h3nmhrsng34wfb4k
Kike Barja,178870.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kike,Barja,1997-04-01,29.42,450.0,11.0,Forward,Winger,2zcha0sd7axiu2s2c0bccz2s5,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,178870.0,3.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Kike,Barja,1997-04-01,29.42,450.0,11.0,Forward,Winger,2zcha0sd7axiu2s2c0bccz2s5,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,178870.0,3.0,1.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Kike,Barja,1997-04-01,29.42,450.0,11.0,Forward,Winger,2zcha0sd7axiu2s2c0bccz2s5,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,178870,2zcha0sd7axiu2s2c0bccz2s5
Kike Salas,550816.0,1.0,88.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Kike,Salas,2002-04-23,24.36,179.0,4.0,Defender,Central Defender,9nwkxgbl8t933pzu60ye4xxxw,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,11.0,110.019,5.0,60.9,0.0,0.0,0.0,0.0,10.002,12.18,3.0,1.0,5.0,0.0,5.0,6.0,4.0,66.667,7.0,3.0,42.857,,,,,,,,,,550816.0,88.0,1.0,1.0,1.0,2.33,0.0,0.034,0.034,0.0,0.0,Kike,Salas,2002-04-23,24.36,179.0,4.0,Defender,Central Defender,9nwkxgbl8t933pzu60ye4xxxw,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,550816.0,88.0,1.0,44.0,31.0,70.45,13.0,4.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,Kike,Salas,2002-04-23,24.36,179.0,4.0,Defender,Central Defender,9nwkxgbl8t933pzu60ye4xxxw,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,550816,9nwkxgbl8t933pzu60ye4xxxw
Kiko Femenía,54484.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Francisco,Femenía Far,1991-02-02,35.59,1450.0,17.0,Defender,Full Back,6wpnjdlg2p8f19y3gjpz1su6t,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,10.0,121.724,5.0,67.83,0.0,0.0,0.0,0.0,12.172,13.566,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,54484.0,42.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,Francisco,Femenía Far,1991-02-02,35.59,1450.0,17.0,Defender,Full Back,6wpnjdlg2p8f19y3gjpz1su6t,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,54484.0,42.0,1.0,30.0,27.0,90.0,12.0,11.0,91.67,1.0,0.0,0.0,0.0,0.0,0.0,Francisco,Femenía Far,1991-02-02,35.59,1450.0,17.0,Defender,Full Back,6wpnjdlg2p8f19y3gjpz1su6t,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,54484,6wpnjdlg2p8f19y3gjpz1su6t
Koke,77390.0,2.0,144.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Jorge,Resurrección Merodio,1992-01-08,34.66,175.0,6.0,Midfielder,Central Midfielder,b9kfek16otvdorssn0wzkb36d,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,35.0,326.86,15.0,124.005,0.0,0.0,1.0,0.0,9.339,8.267,6.0,1.0,12.0,0.0,1.0,15.0,11.0,73.333,0.0,0.0,0.0,,,,,,,,,,77390.0,144.0,2.0,3.0,2.0,1.87,33.33,0.146,0.12,0.0,0.0,Jorge,Resurrección Merodio,1992-01-08,34.66,175.0,6.0,Midfielder,Central Midfielder,b9kfek16otvdorssn0wzkb36d,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,77390.0,144.0,2.0,111.0,98.0,88.29,46.0,35.0,76.09,1.0,1.0,100.0,2.0,0.0,0.0,Jorge,Resurrección Merodio,1992-01-08,34.66,175.0,6.0,Midfielder,Central Midfielder,b9kfek16otvdorssn0wzkb36d,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,77390,b9kfek16otvdorssn0wzkb36d
Kylian Mbappé,220160.0,2.0,180.0,3.0,3.2,-0.2,18.0,10.0,16.67,0.18,Kylian,Mbappé,1998-12-20,27.7,186.0,10.0,Forward,Striker,5e9ilgrz3tzg9kd1gk3yvrahh,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,34.0,487.478,20.0,310.8,9.0,2.0,1.0,0.0,14.338,15.54,0.0,1.0,3.0,0.0,0.0,14.0,8.0,57.143,1.0,0.0,0.0,,,,,,,,,,220160.0,180.0,2.0,4.0,4.0,5.41,0.0,0.204,0.204,0.0,0.0,Kylian,Mbappé,1998-12-20,27.7,186.0,10.0,Forward,Striker,5e9ilgrz3tzg9kd1gk3yvrahh,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,220160.0,180.0,2.0,78.0,68.0,87.18,47.0,39.0,82.98,2.0,0.0,0.0,0.0,0.0,0.0,Kylian,Mbappé,1998-12-20,27.7,186.0,10.0,Forward,Striker,5e9ilgrz3tzg9kd1gk3yvrahh,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,220160,5e9ilgrz3tzg9kd1gk3yvrahh
Lamine Yamal,593109.0,1.0,65.0,0.0,0.21,-0.21,2.0,0.0,0.0,0.1,Lamine Yamal,Nasraoui Ebana,2007-07-13,19.14,178.0,10.0,Forward,Winger,abr79wsl0folgkyvl821ggs2c,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,13.0,130.654,6.0,48.405,1.0,0.0,1.0,0.0,10.05,8.068,1.0,1.0,2.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0,0.0,,,,,,,,,,593109.0,65.0,1.0,1.0,1.0,3.45,0.0,0.15,0.15,0.0,0.0,Lamine Yamal,Nasraoui Ebana,2007-07-13,19.14,178.0,10.0,Forward,Winger,abr79wsl0folgkyvl821ggs2c,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,593109.0,65.0,1.0,29.0,22.0,75.86,14.0,9.0,64.29,0.0,0.0,0.0,3.0,1.0,33.33,Lamine Yamal,Nasraoui Ebana,2007-07-13,19.14,178.0,10.0,Forward,Winger,abr79wsl0folgkyvl821ggs2c,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,593109,abr79wsl0folgkyvl821ggs2c
Lee Kang-In,451358.0,2.0,99.0,1.0,0.33,0.67,9.0,1.0,11.11,0.04,Kang-In,Lee,2001-02-19,25.53,175.0,7.0,Midfielder,Attacking Midfielder,8b3igmuipfhfzm39ack89de96,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,22.0,227.391,11.0,102.585,8.0,1.0,1.0,0.0,10.336,9.326,5.0,1.0,4.0,0.0,0.0,15.0,9.0,60.0,1.0,0.0,0.0,,,,,,,,,,451358.0,99.0,2.0,3.0,3.0,6.67,0.0,0.164,0.164,0.0,0.0,Kang-In,Lee,2001-02-19,25.53,175.0,7.0,Midfielder,Attacking Midfielder,8b3igmuipfhfzm39ack89de96,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,451358.0,99.0,2.0,45.0,38.0,84.44,21.0,15.0,71.43,1.0,0.0,0.0,1.0,0.0,0.0,Kang-In,Lee,2001-02-19,25.53,175.0,7.0,Midfielder,Attacking Midfielder,8b3igmuipfhfzm39ack89de96,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,451358,8b3igmuipfhfzm39ack89de96
Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,2.0,6.0,75.0,0.86,1.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500755,5qh2kdatvb03o8oiqvkaaxje2
Logan Costa,445956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Logan Evans,Costa,2001-04-01,25.42,449.0,2.0,Defender,Central Defender,445956,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,445956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Logan Evans,Costa,2001-04-01,25.42,449.0,2.0,Defender,Central Defender,445956,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,445956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Logan Evans,Costa,2001-04-01,25.42,449.0,2.0,Defender,Central Defender,445956,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,445956,445956
Lorenzo Amatucci,607463.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorenzo,Amatucci,2004-02-05,22.57,180.0,16.0,Midfielder,Defensive Midfielder,da3j7qp7ed6h7nh3ppcklt5hw,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,45.0,435.12,23.0,219.87,0.0,0.0,1.0,1.0,9.669,9.56,4.0,1.0,8.0,2.0,3.0,14.0,5.0,35.714,1.0,1.0,100.0,,,,,,,,,,607463.0,180.0,2.0,1.0,1.0,0.0,0.0,0.038,0.038,1.0,1.0,Lorenzo,Amatucci,2004-02-05,22.57,180.0,16.0,Midfielder,Defensive Midfielder,da3j7qp7ed6h7nh3ppcklt5hw,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,607463.0,180.0,2.0,119.0,109.0,91.6,22.0,16.0,72.73,0.0,0.0,0.0,1.0,0.0,0.0,Lorenzo,Amatucci,2004-02-05,22.57,180.0,16.0,Midfielder,Defensive Midfielder,da3j7qp7ed6h7nh3ppcklt5hw,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,607463,da3j7qp7ed6h7nh3ppcklt5hw
Lucas Boyé,193774.0,1.0,62.0,0.0,0.11,-0.11,2.0,0.0,0.0,0.05,Lucas,Boyé,1996-02-28,30.52,173.0,15.0,Forward,Striker,9ivrglgy0tibv881e1a93psr9,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,2.0,28.37,2.0,26.67,0.0,0.0,0.0,0.0,14.185,13.335,3.0,0.0,1.0,0.0,1.0,10.0,4.0,40.0,3.0,1.0,33.333,,,,,,,,,,193774.0,62.0,1.0,1.0,1.0,8.33,0.0,0.274,0.274,0.0,0.0,Lucas,Boyé,1996-02-28,30.52,173.0,15.0,Forward,Striker,9ivrglgy0tibv881e1a93psr9,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,193774.0,62.0,1.0,12.0,9.0,75.0,5.0,3.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,Lucas,Boyé,1996-02-28,30.52,173.0,15.0,Forward,Striker,9ivrglgy0tibv881e1a93psr9,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,193774,9ivrglgy0tibv881e1a93psr9
Lucas Cepeda,541759.0,2.0,56.0,0.0,0.08,-0.08,2.0,1.0,0.0,0.04,Lucas,Cepeda,2002-10-31,23.84,954.0,21.0,Forward,Winger,d87uduceapind7lgv6273xedw,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,16.0,167.285,7.0,91.14,2.0,0.0,1.0,0.0,10.455,13.02,0.0,1.0,2.0,0.0,0.0,5.0,2.0,40.0,0.0,0.0,0.0,,,,,,,,,,541759.0,56.0,2.0,1.0,1.0,3.7,0.0,0.025,0.025,0.0,0.0,Lucas,Cepeda,2002-10-31,23.84,954.0,21.0,Forward,Winger,d87uduceapind7lgv6273xedw,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,541759.0,56.0,2.0,28.0,26.0,92.86,11.0,11.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas,Cepeda,2002-10-31,23.84,954.0,21.0,Forward,Winger,d87uduceapind7lgv6273xedw,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,541759,d87uduceapind7lgv6273xedw
Lucas Noubi,543316.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Noubi,2005-01-15,21.63,180.0,4.0,Defender,Central Defender,eq5hfgqm32c7qmj6xwp7j9iqc,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,14.0,162.459,8.0,105.105,0.0,0.0,0.0,0.0,11.604,13.138,3.0,2.0,5.0,2.0,10.0,9.0,5.0,55.556,7.0,2.0,28.571,,,,,,,,,,543316.0,180.0,2.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,Lucas,Noubi,2005-01-15,21.63,180.0,4.0,Defender,Central Defender,eq5hfgqm32c7qmj6xwp7j9iqc,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,543316.0,180.0,2.0,95.0,82.0,86.32,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Noubi,2005-01-15,21.63,180.0,4.0,Defender,Central Defender,eq5hfgqm32c7qmj6xwp7j9iqc,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,543316,eq5hfgqm32c7qmj6xwp7j9iqc
Lucas Torró,111232.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Torró,1994-07-19,32.13,450.0,6.0,Midfielder,Defensive Midfielder,d3pdr28q2n295ldry2lc1uklx,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,1.0,6.84,0.0,0.735,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,111232.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Torró,1994-07-19,32.13,450.0,6.0,Midfielder,Defensive Midfielder,d3pdr28q2n295ldry2lc1uklx,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,111232.0,9.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Torró,1994-07-19,32.13,450.0,6.0,Midfielder,Defensive Midfielder,d3pdr28q2n295ldry2lc1uklx,2l0ldgiwsgb8d6y3z0sfgjzyj,CA Osasuna,Osasuna,Osasuna,OSA,111232,d3pdr28q2n295ldry2lc1uklx
Lucien Agoumé,468426.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucien,Agoumé,2002-02-09,24.56,179.0,6.0,Midfielder,Defensive Midfielder,c8mp2wwwyvy930vfjnivg2hre,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,18.0,200.209,12.0,164.43,0.0,0.0,0.0,0.0,11.123,13.702,9.0,5.0,12.0,1.0,9.0,22.0,12.0,54.545,3.0,1.0,33.333,,,,,,,,,,468426.0,180.0,2.0,0.0,0.0,0.0,0.0,0.181,0.173,0.0,0.0,Lucien,Agoumé,2002-02-09,24.56,179.0,6.0,Midfielder,Defensive Midfielder,c8mp2wwwyvy930vfjnivg2hre,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,468426.0,180.0,2.0,62.0,46.0,74.19,25.0,13.0,52.0,3.0,1.0,33.33,1.0,1.0,100.0,Lucien,Agoumé,2002-02-09,24.56,179.0,6.0,Midfielder,Defensive Midfielder,c8mp2wwwyvy930vfjnivg2hre,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,468426,c8mp2wwwyvy930vfjnivg2hre
Luis Rioja,434941.0,1.0,35.0,0.0,0.03,-0.03,2.0,0.0,0.0,0.02,Luis,Rioja,1993-10-16,32.88,191.0,11.0,Forward,Winger,6kc8ieszwg6u00e3sa554y7yt,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,5.0,54.377,4.0,42.525,1.0,0.0,0.0,0.0,10.875,10.631,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,434941.0,35.0,1.0,1.0,0.0,0.0,100.0,0.129,0.018,0.0,0.0,Luis,Rioja,1993-10-16,32.88,191.0,11.0,Forward,Winger,6kc8ieszwg6u00e3sa554y7yt,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,434941.0,35.0,1.0,17.0,13.0,76.47,7.0,5.0,71.43,1.0,0.0,0.0,0.0,0.0,0.0,Luis,Rioja,1993-10-16,32.88,191.0,11.0,Forward,Winger,6kc8ieszwg6u00e3sa554y7yt,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,434941,6kc8ieszwg6u00e3sa554y7yt
Luismi Cruz,546000.0,2.0,92.0,0.0,0.11,-0.11,2.0,1.0,0.0,0.06,Luismi,Cruz,2001-05-23,25.28,180.0,19.0,Forward,Winger,7jyumaakrro4umaxyy09cjbsa,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,16.0,144.316,8.0,77.385,0.0,0.0,4.0,1.0,9.02,9.673,2.0,0.0,3.0,1.0,0.0,12.0,7.0,58.333,1.0,1.0,100.0,,,,,,,,,,546000.0,92.0,2.0,4.0,4.0,10.0,0.0,0.361,0.36,1.0,1.0,Luismi,Cruz,2001-05-23,25.28,180.0,19.0,Forward,Winger,7jyumaakrro4umaxyy09cjbsa,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,546000.0,92.0,2.0,30.0,21.0,70.0,12.0,8.0,66.67,1.0,0.0,0.0,1.0,1.0,100.0,Luismi,Cruz,2001-05-23,25.28,180.0,19.0,Forward,Winger,7jyumaakrro4umaxyy09cjbsa,1r541mega6d838hi0p44sv0h2,RC Deportivo de A Coruña,Deportivo de A Coruña,Deportivo,DEP,546000,7jyumaakrro4umaxyy09cjbsa
Luiz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,4.0,5.0,55.56,-1.76,0.5,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514664,6ddxujeb3873j5evwiz8n4wt0
Luka Sucic,464166.0,2.0,177.0,1.0,0.37,0.63,4.0,2.0,25.0,0.09,Luka,Sucic,2002-09-08,23.98,188.0,24.0,Midfielder,Central Midfielder,9x5uo2wkxp9fk1arygbkl6u0a,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,29.0,326.884,16.0,136.92,1.0,0.0,1.0,0.0,11.272,8.558,0.0,0.0,5.0,0.0,0.0,8.0,1.0,12.5,1.0,0.0,0.0,,,,,,,,,,464166.0,177.0,2.0,2.0,2.0,2.5,0.0,0.177,0.157,0.0,0.0,Luka,Sucic,2002-09-08,23.98,188.0,24.0,Midfielder,Central Midfielder,9x5uo2wkxp9fk1arygbkl6u0a,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,464166.0,177.0,2.0,88.0,84.0,95.45,23.0,21.0,91.3,3.0,0.0,0.0,1.0,1.0,100.0,Luka,Sucic,2002-09-08,23.98,188.0,24.0,Midfielder,Central Midfielder,9x5uo2wkxp9fk1arygbkl6u0a,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,464166,9x5uo2wkxp9fk1arygbkl6u0a
Luken Beitia,612301.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luken,Beitia,2004-06-30,22.17,188.0,34.0,Defender,Central Defender,8qs8s7c173w8i1dfu06ub5zis,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,15.0,147.281,8.0,115.71,0.0,0.0,0.0,0.0,9.819,14.464,0.0,2.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,612301.0,90.0,1.0,1.0,1.0,1.69,0.0,0.008,0.008,0.0,0.0,Luken,Beitia,2004-06-30,22.17,188.0,34.0,Defender,Central Defender,8qs8s7c173w8i1dfu06ub5zis,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,612301.0,90.0,1.0,59.0,56.0,94.92,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Luken,Beitia,2004-06-30,22.17,188.0,34.0,Defender,Central Defender,8qs8s7c173w8i1dfu06ub5zis,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,612301,8qs8s7c173w8i1dfu06ub5zis
Maguette Gueye,572069.0,2.0,47.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.1,Maguette,Gueye,2002-12-30,23.67,189.0,14.0,Midfielder,Defensive Midfielder,75o3w8gbal0imwmptqunnxzpw,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,10.0,95.245,5.0,46.305,1.0,0.0,0.0,0.0,9.524,9.261,0.0,1.0,5.0,0.0,2.0,7.0,2.0,28.571,1.0,1.0,100.0,,,,,,,,,,572069.0,47.0,2.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,Maguette,Gueye,2002-12-30,23.67,189.0,14.0,Midfielder,Defensive Midfielder,75o3w8gbal0imwmptqunnxzpw,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,572069.0,47.0,2.0,29.0,26.0,89.66,6.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Maguette,Gueye,2002-12-30,23.67,189.0,14.0,Midfielder,Defensive Midfielder,75o3w8gbal0imwmptqunnxzpw,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,572069,75o3w8gbal0imwmptqunnxzpw
