canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
247636,André Almeida,Valencia,existing,247636.0,,777028.0
672231,Andrés Antañón,Celta Vigo,existing,,,1732791.0
562922,Andrés Castrín,Sevilla,existing,562922.0,448284.0,
606798,Andrés García,Aston Villa,existing,606798.0,469329.0,1430406.0
145235,Angeliño,Roma,existing,145235.0,,603537.0
94273,Ante Budimir,Osasuna,existing,94273.0,98126.0,251269.0
232826,Anthony Gordon,Newcastle,existing,232826.0,349669.0,906937.0
437465,Antonio Blanco,Alaves,existing,437465.0,409467.0,845998.0
102380,Antonio Rüdiger,Real Madrid,existing,102380.0,,276738.0
176245,Antonio Sivera,Alaves,existing,176245.0,141044.0,530468.0
467169,Antony,Real Betis,existing,467169.0,364315.0,967622.0
520250,Arda Güler,Real Madrid,existing,520250.0,415181.0,1253890.0
220307,Arnaut Danjuma,Valencia,existing,220307.0,323625.0,704151.0
509285,Arouna Sangante,Le Havre,existing,509285.0,486031.0,1244272.0
475612,Arsen Zakharyan,Real Sociedad,existing,475612.0,400185.0,1175610.0
646142,Asier Osambela,Osasuna,existing,646142.0,518928.0,1431121.0
173209,Augusto Batalla,Rayo Vallecano,existing,173209.0,303629.0,621415.0
146941,Aymeric Laporte,Athletic Club,existing,146941.0,122117.0,411617.0
168580,Ayoze Pérez,Villarreal,existing,168580.0,135366.0,479020.0
86813,Aïssa Mandi,Lille,existing,86813.0,90115.0,210683.0
165809,Bernardo Silva,Manchester City,existing,165809.0,136741.0,488139.0
488026,Beñat Turrientes,Real Sociedad,existing,488026.0,407138.0,1210647.0
202044,Borja Iglesias,Celta Vigo,existing,202044.0,,609505.0
199248,Borja Mayoral,Getafe,existing,199248.0,278721.0,635772.0
216183,Brahim Díaz,Real Madrid,existing,216183.0,317541.0,750027.0
633425,Buba Sangaré,Elche,existing,633425.0,510360.0,1583872.0
174249,Carl Starfelt,Celta Vigo,existing,174249.0,378626.0,497662.0
179271,Carles Aleñá,Alaves,existing,179271.0,303268.0,637756.0
645745,Carlos Espí,Levante,existing,645745.0,516341.0,1610744.0
710081,Carlos Maciá,Villarreal,existing,710081.0,603190.0,1841906.0
531219,Carlos Martín,Rayo Vallecano,existing,531219.0,427360.0,1282015.0
244707,Carlos Protesoni,Alaves,existing,244707.0,,799914.0
588993,Carlos Romero,Espanyol,existing,588993.0,468931.0,1395964.0
224860,Carlos Soler,Real Sociedad,existing,224860.0,313542.0,708890.0
494921,Carlos Álvarez,Levante,existing,494921.0,406937.0,1209980.0
250437,Chidera Ejuke,Sevilla,existing,250437.0,337022.0,837270.0
514968,Clemens Riedel,Espanyol,existing,514968.0,419935.0,1279557.0
709993,Cubo,Atletico Madrid,existing,709993.0,,
244716,Cucho Hernández,Real Betis,existing,244716.0,362501.0,
492898,César Tárrega,Valencia,existing,492898.0,427831.0,1311985.0
491436,Dani Cárdenas,Rayo Vallecano,existing,491436.0,386261.0,1041445.0
593193,Dani Martinez,Atletico Madrid,existing,593193.0,498163.0,
179370,Dani Olmo,Barcelona,existing,179370.0,261212.0,614834.0
240071,Dani Raba,Valencia,existing,240071.0,,
442299,David Affengruber,Elche,existing,442299.0,423282.0,1073980.0
576682,David Otorbi,Valencia,existing,576682.0,510999.0,1600732.0
175204,David Soria,Getafe,existing,175204.0,243262.0,581919.0
700202,Davinchi,Getafe,existing,700202.0,568737.0,1676086.0
554605,Dean Huijsen,Real Madrid,existing,554605.0,468852.0,1367619.0
89572,Denis Suárez,Alaves,existing,89572.0,106525.0,282281.0
199432,Denzel Dumfries,Inter,existing,199432.0,322153.0,593118.0
149915,Diego Llorente,Real Betis,existing,149915.0,123232.0,420568.0
171129,Diego Rico,Getafe,existing,171129.0,,488718.0
149838,Djené Dakonam,Getafe,existing,149838.0,332990.0,421365.0
235093,Dávid Hancko,Atletico Madrid,existing,235093.0,362779.0,727897.0
592810,Edu Altozano,Sevilla,existing,592810.0,,1793858.0
420909,Edu Expósito,Espanyol,existing,420909.0,335696.0,837089.0
