canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_98,Hugo Bolin,Borussia Mönchengladbach,new_linked_partial,551048.0,,1351569.0
new_2026_99,Isac Lidberg,Borussia Mönchengladbach,new_linked_partial,193806.0,,655095.0
new_2026_47,Ismael Saibari,Bayern Munich,new_linked_partial,492963.0,404776.0,
new_2026_157,Jan Gyamerah,SV 07 Elversberg,new_linked_partial,,132011.0,458602.0
new_2026_100,Jan Leszczynski,Borussia Mönchengladbach,new_linked_partial,626569.0,,1660228.0
new_2026_269,Jano ter Horst,SC Paderborn 07,new_linked_partial,,494154.0,1520469.0
new_2026_138,Jean-Mattéo Bahoya,Eintracht Frankfurt,new_linked_partial,587982.0,,1393672.0
new_2026_29,Jeanuël Belocian,Bayer 04 Leverkusen,new_linked_partial,565992.0,,1329406.0
new_2026_278,Jonah Sticker,SC Paderborn 07,new_linked_partial,,495281.0,1520593.0
new_2026_242,Jonathan Friemel,1. FC Köln,new_linked_partial,685509.0,,1829438.0
new_2026_48,Jonathan Tah,Bayern Munich,new_linked_partial,164454.0,134946.0,
new_2026_49,Joshua Kimmich,Bayern Munich,new_linked_partial,165687.0,283323.0,
new_2026_50,Josip Stanisic,Bayern Munich,new_linked_partial,437921.0,413272.0,
new_2026_119,Julián Malatini,SV Werder Bremen,new_linked_partial,518758.0,,1201408.0
new_2026_102,Kevin Diks,Borussia Mönchengladbach,new_linked_partial,193228.0,,566158.0
new_2026_103,Kevin Stöger,Borussia Mönchengladbach,new_linked_partial,93293.0,,276739.0
new_2026_51,Kim Min-Jae,Bayern Munich,new_linked_partial,249621.0,370912.0,
new_2026_104,Ko Itakura,Borussia Mönchengladbach,new_linked_partial,210906.0,,620917.0
new_2026_215,Kofi Amoako,Hamburger SV,new_linked_partial,550884.0,,1587901.0
new_2026_52,Konrad Laimer,Bayern Munich,new_linked_partial,109126.0,248010.0,
new_2026_159,Lasse Günther,SV 07 Elversberg,new_linked_partial,,425057.0,1245692.0
new_2026_267,Laurin Curda,SC Paderborn 07,new_linked_partial,,486781.0,1426060.0
new_2026_279,Laurin Ulrich,SC Paderborn 07,new_linked_partial,,444292.0,1367587.0
new_2026_253,Lee Jae-Sung,Mainz,new_linked_partial,205308.0,142959.0,
