source,source_native_id,source_name,canonical_player_id,matched_to_master
opta,108413,Will Hughes,108413,True
opta,538207,William Osula,538207,True
opta,437505,Wilson Isidor,437505,True
opta,204561,Xaver Schlager,204561,True
opta,509416,Yasin Ayari,509416,True
opta,508395,Yehor Yarmoliuk,508395,True
opta,216646,Yoane Wissa,216646,True
opta,166989,Youri Tielemans,166989,True
opta,488024,Yéremy Pino,488024,True
opta,549067,Zach Abbott,549067,True
opta,700308,Zadok Yohanna,opta_new_700308,False
opta,561245,Álvaro Rodríguez,561245,True
opta,242313,Óscar Mingueza,242313,True
whoscored,395692,Cole Palmer,244851,True
whoscored,469629,Jack Hinshelwood,532529,True
whoscored,298689,Vitaly Janelt,204580,True
whoscored,392647,Maxim De Cuyper,465730,True
whoscored,401073,Anton Stach,466525,True
whoscored,397331,Konstantinos Tzolakis,whoscored_new_397331,False
whoscored,247815,Semi Ajayi,whoscored_new_247815,False
whoscored,247454,Martin Ødegaard,184029,True
whoscored,362824,Morgan Rogers,244850,True
whoscored,360941,Jaka Bijol,434752,True
whoscored,368512,Keane Lewis-Potter,249231,True
whoscored,401130,Maxence Lacroix,437499,True
whoscored,373525,João Pedro,475168,True
whoscored,469508,Nobel Mendy,606930,True
whoscored,407260,Kevin Schade,513418,True
whoscored,446133,Diego Gómez,514254,True
whoscored,442971,Mamadou Sangaré,513545,True
whoscored,391256,Kiernan Dewsbury-Hall,215413,True
whoscored,470031,Michael Kayode,607464,True
whoscored,374631,Marc Guéhi,209036,True
whoscored,366116,Iliman Ndiaye,440993,True
whoscored,326413,Kai Havertz,219847,True
whoscored,352825,Cody Gakpo,243298,True
whoscored,429556,Emersonn,543968,True
whoscored,321085,Kristoffer Ajer,191866,True
whoscored,445059,Mats Wieffer,467779,True
whoscored,362826,Dara O'Shea,whoscored_new_362826,False
whoscored,322036,Ben White,198869,True
whoscored,367185,Bukayo Saka,223340,True
whoscored,362433,Georginio Rutter,463067,True
whoscored,108632,John Egan,whoscored_new_108632,False
whoscored,301441,James Justin,220627,True
whoscored,386153,Rayan Cherki,466052,True
whoscored,322176,Caoimhín Kelleher,200720,True
whoscored,342563,Joe Willock,200089,True
whoscored,402664,Josko Gvardiol,477424,True
whoscored,417747,Julio Enciso,474120,True
whoscored,302312,Joe Rodon,214225,True
whoscored,413211,Anthony Elanga,449434,True
whoscored,339674,Mathias Jensen,207283,True
whoscored,71824,Pascal Groß,60307,True
whoscored,399296,Christos Tzolis,whoscored_new_399296,False
whoscored,386519,Riccardo Calafiori,466075,True
whoscored,381045,Jarrad Branthwaite,480455,True
whoscored,537713,Thierno Barry,586309,True
whoscored,141169,Timothy Castagne,166477,True
